YearMonth,Product_ID,Drug_Category,Predicted_Sales_Volume_Month
2026-12,DRG00773,Vaccine,78038.17
2026-12,DRG00774,Antibiotic,51907.74
2026-12,DRG00775,Antibiotic,10315.26
2026-12,DRG00776,Cardiac,79292.47
2026-12,DRG00777,Vaccine,120420.96
2026-12,DRG00778,Vaccine,60155.75
2026-12,DRG00779,Antibiotic,55687.47
2026-12,DRG00780,Vaccine,43584.26
2026-12,DRG00781,Cardiac,82732.39
2026-12,DRG00782,Cardiac,97217.28
2026-12,DRG00783,Cardiac,64261.55
2026-12,DRG00784,Painkiller,103868.3
2026-12,DRG00785,Antibiotic,46725.81
2026-12,DRG00786,Vaccine,51477.28
2026-12,DRG00787,Cardiac,46539.66
2026-12,DRG00788,Antibiotic,97560.63
2026-12,DRG00789,Antibiotic,8496.39
2026-12,DRG00790,Painkiller,122064.57
2026-12,DRG00791,Vaccine,75981.02
2026-12,DRG00792,Vaccine,123008.61
2026-12,DRG00793,Cardiac,124039.28
2026-12,DRG00794,Cardiac,58720.77
2026-12,DRG00795,Antibiotic,104921.68
2026-12,DRG00796,Vaccine,86422.5
2026-12,DRG00797,Vaccine,11611.04
2026-12,DRG00798,Cardiac,72952.33
2026-12,DRG00799,Diabetes,33693.45
2026-12,DRG00800,Antibiotic,64466.1
2026-12,DRG00801,Vaccine,121734.11
2026-12,DRG00802,Painkiller,92288.77
2026-12,DRG00803,Painkiller,90256.23
2026-12,DRG00804,Diabetes,115061.15
2026-12,DRG00805,Cardiac,43446.94
2026-12,DRG00806,Cardiac,32703.6
2026-12,DRG00807,Cardiac,119723.91
2026-12,DRG00808,Painkiller,2965.8
2026-12,DRG00809,Cardiac,19318.82
2026-12,DRG00810,Painkiller,114071.21
2026-12,DRG00811,Diabetes,17644.51
2026-12,DRG00812,Antibiotic,4012.0
2026-12,DRG00813,Vaccine,34016.76
2026-12,DRG00814,Diabetes,59438.07
2026-12,DRG00815,Painkiller,31256.44
2026-12,DRG00816,Diabetes,43064.57
2026-12,DRG00817,Vaccine,43013.14
2026-12,DRG00818,Antibiotic,95091.86
2026-12,DRG00819,Vaccine,38421.09
2026-12,DRG00820,Painkiller,43694.88
2026-12,DRG00821,Vaccine,64843.68
2026-12,DRG00822,Diabetes,83949.39
2026-12,DRG00823,Cardiac,9497.38
2026-12,DRG00824,Diabetes,28011.91
2026-12,DRG00825,Painkiller,122588.02
2026-12,DRG00826,Antibiotic,87292.13
2026-12,DRG00827,Vaccine,33269.14
2026-12,DRG00828,Antibiotic,106706.16
2026-12,DRG00829,Painkiller,121137.38
2026-12,DRG00830,Vaccine,22054.83
2026-12,DRG00831,Diabetes,85159.57
2026-12,DRG00832,Diabetes,44035.75
2026-12,DRG00833,Painkiller,77459.76
2026-12,DRG00834,Vaccine,82074.62
2026-12,DRG00835,Diabetes,121839.71
2026-12,DRG00836,Painkiller,96589.79
2026-12,DRG00837,Painkiller,63453.2
2026-12,DRG00838,Antibiotic,96935.88
2026-12,DRG00839,Diabetes,15775.39
2026-12,DRG00840,Vaccine,12485.27
2026-12,DRG00841,Diabetes,93780.07
2026-12,DRG00842,Diabetes,5707.21
2026-12,DRG00843,Diabetes,60775.47
2026-12,DRG00844,Painkiller,111443.13
2026-12,DRG00845,Cardiac,76251.39
2026-12,DRG00846,Cardiac,48806.14
2026-12,DRG00847,Antibiotic,76567.16
2026-12,DRG00848,Diabetes,105902.31
2026-12,DRG00849,Cardiac,93453.23
2026-12,DRG00850,Antibiotic,71916.95
2026-12,DRG00851,Painkiller,79686.46
2026-12,DRG00852,Diabetes,90019.42
2026-12,DRG00853,Vaccine,123603.11
2026-12,DRG00854,Painkiller,32902.85
2026-12,DRG00855,Antibiotic,18466.04
2026-12,DRG00856,Painkiller,85098.72
2026-12,DRG00857,Vaccine,20508.77
2026-12,DRG00858,Painkiller,124557.21
2026-12,DRG00859,Antibiotic,20858.4
2026-12,DRG00860,Vaccine,123432.26
2026-12,DRG00861,Vaccine,34858.04
2026-12,DRG00862,Painkiller,89234.27
2026-12,DRG00863,Vaccine,10939.87
2026-12,DRG00864,Painkiller,6281.29
2026-12,DRG00865,Diabetes,37905.79
2026-12,DRG00866,Vaccine,78521.45
2026-12,DRG00867,Painkiller,13110.75
2026-12,DRG00868,Diabetes,91165.85
2026-12,DRG00869,Vaccine,30775.62
2026-12,DRG00870,Diabetes,61606.25
2026-12,DRG00871,Vaccine,85438.34
2026-12,DRG00872,Antibiotic,26141.53
2026-12,DRG00873,Antibiotic,36707.8
2026-12,DRG00874,Painkiller,26321.62
2026-12,DRG00875,Cardiac,44893.35
2026-12,DRG00876,Antibiotic,75780.81
2026-12,DRG00877,Cardiac,64360.29
2026-12,DRG00878,Diabetes,34966.01
2026-12,DRG00879,Diabetes,11713.16
2026-12,DRG00880,Cardiac,76765.69
2026-12,DRG00881,Painkiller,59723.65
2026-12,DRG00882,Vaccine,122061.62
2026-12,DRG00883,Cardiac,55461.52
2026-12,DRG00884,Cardiac,76427.74
2026-12,DRG00885,Cardiac,105814.7
2026-12,DRG00886,Cardiac,70842.25
2026-12,DRG00887,Cardiac,102711.49
2026-12,DRG00888,Painkiller,61418.64
2026-12,DRG00889,Antibiotic,21481.41
2026-12,DRG00890,Vaccine,103715.09
2026-12,DRG00891,Antibiotic,27511.35
2026-12,DRG00892,Cardiac,96081.73
2026-12,DRG00893,Antibiotic,73413.44
2026-12,DRG00894,Painkiller,11191.95
2026-12,DRG00895,Diabetes,76361.99
2026-12,DRG00896,Antibiotic,19584.05
2026-12,DRG00897,Vaccine,118049.39
2026-12,DRG00898,Painkiller,80400.64
2026-12,DRG00899,Diabetes,113527.28
2026-12,DRG00900,Painkiller,71163.08
2026-12,DRG00901,Cardiac,90324.3
2026-12,DRG00902,Diabetes,92810.72
2026-12,DRG00903,Vaccine,70572.12
2026-12,DRG00904,Diabetes,44683.7
2026-12,DRG00905,Vaccine,74562.76
2026-12,DRG00906,Cardiac,97487.65
2026-12,DRG00907,Vaccine,106655.6
2026-12,DRG00908,Painkiller,19539.4
2026-12,DRG00909,Antibiotic,110641.47
2026-12,DRG00910,Painkiller,75249.74
2026-12,DRG00911,Painkiller,96112.29
2026-12,DRG00912,Diabetes,84309.85
2026-12,DRG00913,Cardiac,119427.69
2026-12,DRG00914,Antibiotic,102803.81
2026-12,DRG00915,Vaccine,31298.93
2026-12,DRG00916,Diabetes,78779.45
2026-12,DRG00917,Cardiac,113291.06
2026-12,DRG00918,Antibiotic,60529.96
2026-12,DRG00919,Painkiller,34696.68
2026-12,DRG00920,Cardiac,49454.23
2026-12,DRG00921,Cardiac,41378.03
2026-12,DRG00922,Cardiac,26995.43
2026-12,DRG00923,Painkiller,54014.15
2026-12,DRG00924,Vaccine,48917.92
2026-12,DRG00925,Diabetes,51813.5
2026-12,DRG00926,Vaccine,45746.51
2026-12,DRG00927,Antibiotic,63585.88
2026-12,DRG00928,Diabetes,50291.84
2026-12,DRG00929,Antibiotic,19932.88
2026-12,DRG00930,Painkiller,103340.65
2026-12,DRG00931,Vaccine,54152.7
2026-12,DRG00932,Cardiac,118676.98
2026-12,DRG00933,Diabetes,96023.02
2026-12,DRG00934,Cardiac,12312.42
2026-12,DRG00935,Antibiotic,51233.98
2026-12,DRG00936,Cardiac,78471.79
2026-12,DRG00937,Cardiac,88529.78
2026-12,DRG00938,Painkiller,15503.83
2026-12,DRG00939,Painkiller,41426.64
2026-12,DRG00940,Vaccine,74973.45
2026-12,DRG00941,Antibiotic,73486.87
2026-12,DRG00942,Painkiller,16177.23
2026-12,DRG00943,Painkiller,39084.59
2026-12,DRG00944,Vaccine,23226.1
2026-12,DRG00945,Diabetes,114194.07
2026-12,DRG00946,Vaccine,37902.61
2026-12,DRG00947,Cardiac,9596.86
2026-12,DRG00948,Cardiac,70917.04
2026-12,DRG00949,Painkiller,96340.53
2026-12,DRG00950,Painkiller,113764.08
2026-12,DRG00951,Vaccine,38502.49
2026-12,DRG00952,Vaccine,39019.08
2026-12,DRG00953,Antibiotic,46742.59
2026-12,DRG00954,Cardiac,93600.52
2026-12,DRG00955,Vaccine,25268.86
2026-12,DRG00956,Diabetes,9644.94
2026-12,DRG00957,Antibiotic,106890.05
2026-12,DRG00958,Vaccine,54523.94
2026-12,DRG00959,Painkiller,112800.15
2026-12,DRG00960,Vaccine,47447.65
2026-12,DRG00961,Painkiller,31851.21
2026-12,DRG00962,Painkiller,66078.23
2026-12,DRG00963,Cardiac,111425.96
2026-12,DRG00964,Cardiac,42075.98
2026-12,DRG00965,Vaccine,51236.97
2026-12,DRG00966,Vaccine,46726.33
2026-12,DRG00967,Diabetes,123658.96
2026-12,DRG00968,Antibiotic,27087.22
2026-12,DRG00969,Antibiotic,32469.78
2026-12,DRG00970,Vaccine,85475.54
2026-12,DRG00971,Cardiac,30386.63
2026-12,DRG00972,Diabetes,7376.8
2026-12,DRG00973,Antibiotic,101545.94
2026-12,DRG00974,Vaccine,15574.99
2026-12,DRG00975,Cardiac,120320.34
2026-12,DRG00976,Cardiac,37635.13
2026-12,DRG00977,Cardiac,114736.8
2026-12,DRG00978,Painkiller,34697.55
2026-12,DRG00979,Cardiac,32256.19
2026-12,DRG00980,Vaccine,51037.61
2026-12,DRG00981,Diabetes,93580.7
2026-12,DRG00982,Vaccine,121762.57
2026-12,DRG00983,Cardiac,57754.76
2026-12,DRG00984,Diabetes,108493.81
2026-12,DRG00985,Antibiotic,91707.19
2026-12,DRG00986,Antibiotic,27835.31
2026-12,DRG00987,Vaccine,81053.05
2026-12,DRG00988,Diabetes,91963.36
2026-12,DRG00989,Vaccine,107333.48
2026-12,DRG00990,Diabetes,103883.94
2026-12,DRG00991,Diabetes,3663.58
2026-12,DRG00992,Vaccine,93773.89
2026-12,DRG00993,Diabetes,113914.77
2026-12,DRG00994,Cardiac,23106.89
2026-12,DRG00995,Diabetes,120155.52
2026-12,DRG00996,Diabetes,54552.49
2026-12,DRG00997,Vaccine,53729.04
2026-12,DRG00998,Antibiotic,22876.96
2026-12,DRG00999,Painkiller,120939.85
2026-12,DRG01000,Diabetes,101778.15
